情感倾向,评论内容
1,"影片极度冷峻克制，弱化了冲突间的暴力，但那种震撼又从心底里被激发，完全是人物平静表象下的惊涛骇浪。
撇开单纯的“兵匪”来讲，无论处于哪个角色的角度，都是一种很“焦灼”的状态，身份得不到认可，不能完全融入到集体之中。
人是社会性的，而集体是安全感来源。
还有人物的“孤独感”，陈永仁看到前女友带着小孩，会不会想如果他的身份是个警察，现在不会有这份遗憾；如果心理医生相信他说的“我是警察”，也不会回他一句“我也是”。他说了，没有人相信。
而刘建明是说的话别人都会信，但是他不敢说。女友问他，“好人做错了事该怎么办”，他推脱这些是写作的人的想法。他在警察局里一步步向上攀爬，也有很多的破案事迹，他想相信自己是个好人，但他知道他的底色是黑的，他想要变好。
孤立无援，个人一直都在强行抗争。"
1,终于有机会在15年后独自一人重新看完了无间道，新世纪以来港片的里程碑和标杆影片，可惜这样的影片还是太少太少了。
1,经典神作！
1,一直觉得如果陈永仁在刘建明办公室发现秘密后，假装没发现，恢复了警察身份后再摊牌，就不会输了
1,庄文强是村上春树的粉丝这个大家都知道了。庄文强在编剧《无间道》时至少向村上君学到了两点。其一是那种双视角的对称结构。其二是那种“从日常到超越”的渐进手法。某种意义上，所谓“无间”，其实就是刘德华和梁朝伟这两个角色的“世界尽头与冷酷仙境”。
1,"沉默的真相里面的白宇真的很像无间道里面的梁朝伟！怪不得我看梁朝伟越看越觉得眼熟！
梁朝伟和刘德华让我体会到了“手心手背都是肉”的感觉，两边都想战队。
全片紧张刺激，名场面甚多，很烧（我的）脑。
电影拍摄手法、叙事手段一流。"
1,这个太经典了 以前我没得选 现在我想做个好人
1,谁知道永恒的恐怖？
1,当你选择站在黑暗的地方就没得选了
1,无间地狱中人每一分每一秒都在努力做一个应该做的人，而忘记真正的自己。活在谎言和欺骗里久了，看到的谎言全便都成了真实。酆都门口、奈何桥头，唯有叹一声：我本将心向明月，奈何明月照沟渠。
1,刘德华近朱者赤，梁朝伟近墨者未黑。所谓身受无间地狱者不死而受永劫，即永远不能做真正的自己，用太宰治的话说就是「人间失格」，这点和《色戒》中的王佳芝、易先生都差不多。故事其实并不复杂，但黑白两正邪博弈的过程精准到位很吸引人。
1,最后的余光。
1,新世纪港片的扛鼎之作，可惜第二年就发生了Sars，对影视业打击太大了
1,零碎的心窗不是被枪击碎的，而是被那三年的隐忍，三年之后又三年，三年之后又三年的隐忍。挽袖揍人的人不一定是个坏人，高举证件的人不一定是个好人，其实刘建明和陈永仁俩人都是可怜鬼，困阻在现实的目下不得抽身。到最后骄傲地说出我是警察，然而“警察”两字像是发出了尖锐的噪音般嘈杂刺耳，十年来从不敢道出的身份，被一句谁知道无情驳回，所有的泪都在一声声枪响中流失。
1,我是倒着看的。
1,先看的美版，制作精良，剧本改得也不错，上等警匪片，就是给人一种冷冰冰的感觉，而港版原版说实话剧作漏洞挺多的，但是多了人情味儿、宿命论等一些禅意，加上所有演员完美的表演，造就了这部影史经典。
1,港片里程碑！
1,好看
1,港片巅峰三部曲
1,理清因果头绪
1,三部都值得一看。
1,香港至今最经典的好片
1,赞
1,老經典的說
1,8.7分
1,陈冠希长大后就成了刘德华，我的内心是拒绝的
1,几乎完美
1,很好很强大
1,中国人的骄傲
1,"三星半吧。强烈要求豆瓣可以打半分。有几点没看明白：1. 女医生的感情线是什么鬼；2.卧底吸毒还能保持这种状态？ 3. 警察未婚妻就这么没下文？4. 卧底在警察办公室居然表现的这么慌乱？ 

看的国语配音，配音实在太差，太出戏。"
1,无间道在电视上看了无数回，这次是我第一遍完完整整从头看到尾，好看！梁朝伟在这部片里的角色形象比他在王家卫所有片子里的角色加起来都帅。
1,没有粤语音轨捉急死我了。【2014.04.18】
1,很成功的港片警察黑帮的故事。。三部曲都蛮赞。。怪不得老美也拿去翻拍还得个Oscar。。呵呵。。
1,港片中警匪片中的经典，不知道何时才能再来一部这样的经典！
1,“对不起，我是警察”
1,有的人错在未来，有的人错在过去，有的人错在路上
1,那是近几年来港片的巅峰之作了~~~
1,经典中的经典。但我看时 总觉得有些问题 不是特别流畅。以及港片男人戏里的女人总是特别累赘 去掉她们剧情也不会有太多改变 至多是锦上添花。梁朝伟太好 没有人会不爱他
1,这部电影最成功的是不是让一众演员都到达了表演巅峰？
1,对不起，我是警察
1,主要演员10年后全是巨星 这前瞻性
1,男女皆宜(￣▽￣") 
1,出现的很是时候
1,这就是一个系列的伟大开始。香港电影也是可以做到精致，极致，和内涵的。让国人知道，这样的港片才是港人们的结晶。
1,还是感觉没有美版的好
1,很难超越的警匪片，剧本、台词、演员、配乐、节奏等等，方方面面做得至臻至善，成为经典不是没有理由的。
1,kkkkkk 太棒了有没有 居然等到现在才看 从大构架到细节 太经典了
1,不管我怎么看都是腐的。黑道BL小说的电影吧。把H等隐藏在屏幕的背后= =+。大家都看过。我就不解释了。【香港最基的电影】
1,初三上学期考完期末全班一起看的，当时没看懂，刘明远还给我讲了半天……
1,"处处充满伏笔,而且找不到任何破绽.至少需要看3遍才能明白每一个情节,这真让我怀疑剧本到底是不是他们抄的"
1,不愧是經典！單從人物設定就非常有張力非常吸引人！
1,看过无间道风云以后 就觉得还是人家的好...
1,我其实应该先看港版的。。。。比美版要紧凑连贯，很抓人
1,久违了
1,对不起，我是警察，
1,好看。
1,近年港产经典
1,没看过无间道的，不算真影迷
1,文艺和商业之间的成功之作
1,我对刘伟强的感觉一向很淡，总觉得他个人风格不够强烈。至于演技，可能是我本身看不怎么出来
1,港片你能找到比它强的吗？
1,喜欢，经典，最重要的香港电影开始低迷很久了。。。
1,情节牛a，演员牛a，画面牛a，音乐牛a，逻辑牛a，没的说了。史诗一般的电影呐！
1,没想象中那么经典，香港电影的叙事技巧依旧生硬，一个好故事拍出来就不对味了，这是因为文化底蕴太差么。
1,大爱
1,我們男勒更喜歡【馬丁】的
1,再难见那么多“腕儿”凑在一起好好演电影。
1,“让我像你，你像我，怎么会孤独。” 0927，陈永仁。
1,此类型中，最爱 #心中最好港片# 看了第五次。mark
1,梁朝伟在办公室发现刘德华是内鬼后，干嘛要一个人走了啊，先恢复警察身份后再揭穿不行么？
1,难以逾越的警匪
1,近年难得的一部港片
1,对不起，我是逗比
1,真的比老马那部翻拍的要好啊好么？
1,最特别最有看头的香港警匪片
1,香港警匪片的经典之作
1,香港电影最后的经典！！！
1,第一部最好
1,最棒的香港黑帮电影。。。
1,来搞基吧~
1,就是这一部让我改变了对香港电影的印象，终于上档次啦。
1,到底是谁 谁又知道谁
1,经典  港片的辉煌亦是每个演员最好的状态
1,诺兰接手后蝙蝠侠和其它漫画英雄片完全不是一个等级了
1,蝙蝠侠、双面人和小丑这三个形象把人在善恶两面的矛盾及选择映射得淋漓尽致，于是成就了史上最佳漫画和英雄电影。时光网：“诺兰让关于艺术片和商业片的讨论变得毫无价值。《黑暗骑士》不但拍出了古典悲剧的感觉，还探讨了恐怖主义、越界权力等美国当代的热点话题。最关键的是，电影好看得无懈可击。”
1,大片中很有内涵的一部，不管是人们心中暗自涌动的对小丑疯狂灭世主义的不安的共鸣，还是对蝙蝠侠孤独暗夜行走的英雄惜英雄般同情，其实都是人们对这个世界失望的一种情绪释放。其实小丑说的很对，他和蝙蝠侠很像，都是异类，只不过蝙蝠侠把痛苦留给自己，顽固地去坚守一丝信仰，而小丑把痛苦还给世界。
1,好到一秒钟都不曾浪费
1,小丑把该说的不该说的都说了 蝙蝠侠把该做的不该做的都做了 生命在于抉择 英雄的时代已经逝去了
1,Christopher Nolan太厉害了，好莱坞漫画类型片居然能拍到这样的高度...
1,光明与黑暗是同一个人的两张脸
1,赞誉众口一致夸上了天，百闻不如一见，这种连环画超级英雄故事居然能扯到第六集真是要把编剧逼跳楼了，最后呈现的暗夜骑士全然超越了原著，悲怆到迷人的境界，着实是个奇迹。剧本确实很卓越，导演确实很出色，还有演技真是不得不叹服一下太tmd震撼
1,对于这么优秀的电影来说，再多的赞美都是多余的。
1,诺兰的叙事能力不但在于结构上。。他总有一个与众不同的主题
1,一直在搜索“为什么还有人想住在哥谭市”
1,“有些人并不喜欢那些常人偏爱的东西，比如金钱，他们不被收买、不会被恐吓、不可理喻、更不接受谈判，有些人就想看人间地狱。” 也只有蝙蝠侠，才能让小丑变得完整。无尽的黑暗。
1,Batman是最不漫画的漫画英雄，也正因为这一点，使之最有可能成为跨越犯罪剧情片和漫画英雄片界限的特例。而这一次，编导精准的抓到了这一点，把这部电影打造得丰富严谨又酷劲十足，无论是满足视听还是人性复杂层面的挖掘上都做到了堪称完美！
1,当之无愧最出色的商业电影！
1,从此无人再敢挑战漫画英雄电影的巅峰，包括诺兰本人
1,绝对是杰作，大陆上不了院线在广电的耻辱柱上划了浓墨重彩的一笔～
1,"纵然人们污蔑他、陷害他、诋毁他，他也始终坚守内心的信仰。
面对无数的指责和误解，他依然坚持做一个好人。
人们不理解他为什么凌驾于法律之上，不理解他为什么殴打警察……
无论你为他们做了多少，永远有人不识好人心。
不能因为有人黑你，你就放弃，或者黑化。
骂声再多，困难再大，他永远不忘初心。
卧薪尝胆，忍辱负重，背负诋毁和指责前行，换世间美好和安定。
因为世界上只有一种真正的英雄主义，就是认识生活的真相后依然爱它。
他不在乎人们的看法，永远去做别人不会去做的正确的抉择。
即便人们会因此恨他，但这才是蝙蝠侠。
从当初卸任、把拯救世界的希望寄托在别人身上，到后来身披铠甲、战斗到底，这正是英雄比反派更加伟大的原因。
他不仅仅是想当个英雄，他想比英雄做得更多。
正如诺兰拍的不仅仅是超英片，更是一部力透纸背的人性史诗。"
